task_id,task_name,task_url,notebook_url,crit1_correctness,crit2_problem_statement,crit3_documentation,crit4_model_coverage,crit5_discrimination,total_0_10,distinct_models,min_score,max_score,notes_crit1,notes_crit2,notes_crit3,notes_crit4,notes_crit5
10811,language_order54_meaningTF_seed89,https://www.kaggle.com/benchmarks/tasks/sarysary/language-order54-meaningtf-seed89,https://www.kaggle.com/code/sarysary/language-order54-meaningtf-seed89,0,0,0,0,0,0,0,,,"Gold answer_given='643832' is a placeholder (comment: 'replace with final answer'), unverified; rules ambiguous and prompt example chain (647944->582624) unexplained; no reliable verifiable ground truth",Description is just '6-digit integer' — no problem statement.,No documentation; comment admits gold is a placeholder to be replaced.,0 distinct models run,<=1 model -> 0
10914,language_order54_meaningTF_seed89_HINT2,https://www.kaggle.com/benchmarks/tasks/sarysary/language-order54-meaningtf-seed89-hint2,https://www.kaggle.com/code/sarysary/language-order54-meaningtf-seed89-hint2,1,0,0,0,0,1,0,,,Model prompted; output exact-matched vs hardcoded answer_given='643832' (a placeholder per JP comment 'replace with final answer'). Grades a model but puzzle is admittedly multi-interpretation; fragile exact match.,Prose is only '6-digit integer' — no problem statement.,"No documentation; only a JP placeholder comment, no dataset provenance, methodology, or scoring explanation.",0 distinct models run,<=1 model -> 0
10916,Fake_physics_problem_1,https://www.kaggle.com/benchmarks/tasks/bouganvillea/fake-physics-problem-1,https://www.kaggle.com/code/bouganvillea/new-benchmark-task-3ac46,1,0,0,0,0,1,0,,,"Verified formula jsx^2+jsx*foom+foom^2=37; real model graded via assert_equal vs '37'. Genuine but single item, exact-match on strip() only (no normalization) -> fragile to extra text",Task page description empty.,No documentation; only raw code and a one-line expectation string.,0 distinct models run,<=1 model -> 0
10933,language_order543_meaningFFT_seed89_HINT2,https://www.kaggle.com/benchmarks/tasks/sarysary/language-order543-meaningfft-seed89-hint2,https://www.kaggle.com/code/sarysary/language-order543-meaningfft-seed89-hint2,1,0,0,0,0,1,0,,,"Model called, exact-match vs answer_given='911718'; but JP comment says replace-with-final-answer (unverified placeholder) & rules self-admittedly ambiguous, so GT dubious.","Desc '6-digit integer' states only output format, not the measured capability or motivation.","No documentation of derivation, intended interpretation, or scoring; ground truth unexplained.",0 distinct models run,<=1 model -> 0
10955,Language_learning_task_1,https://www.kaggle.com/benchmarks/tasks/bouganvillea/language-learning-task-1,https://www.kaggle.com/code/bouganvillea/new-benchmark-task-1986d,1,0,1,0,0,2,0,,,"Real model graded vs single deterministic answer, but anchored ^...$ regex exact-match is fragile and conflates 'output only' instruction-following with translation skill.",Task page description empty.,"Vocab/grammar rules self-document in prompt; no markdown walkthrough, provenance, or scoring-edge-case docs.",0 distinct models run,<=1 model -> 0
10962,llm_verifier_latent_dynamics,https://www.kaggle.com/benchmarks/tasks/vashi1000/llm-verifier-latent-dynamics,https://www.kaggle.com/code/vashi1000/new-benchmark-task-4378f,2,0,1,1,2,6,3,0.0,0.3529411764705882,"Real model prompted per item, scored by parser normalize_and_score vs target_raw GT; deterministic, oracle smoke test present. Parser logic in external repo but design sound.",Description empty.,No notebook markdown; dataset is private repo bootstrap; methodology/scoring in external code; oracle smoke test exists but schema/provenance undocumented.,3 distinct models run,score gap 0.0->0.3529411764705882 vs eps=0.05 (pass)
10964,create_and_solve_puzzle,https://www.kaggle.com/benchmarks/tasks/anuragjraj/create-and-solve-puzzle,https://www.kaggle.com/code/anuragjraj/puzzle-problem,0,1,1,0,0,2,0,,,"No verifiable ground truth: model invents puzzle, judge both 'solves' and self-grades; judge criterion passes on solve OR explain-contradiction, so pass signal is circular/ill-defined.",States capability and pass condition clearly but no motivation or gap it fills.,"Only a docstring/title; no dataset, no scoring edge cases or metric interpretation documented.",0 distinct models run,<=1 model -> 0
11022,multiple_choice_race_logic,https://www.kaggle.com/benchmarks/tasks/vasanaust/multiple-choice-race-logic,https://www.kaggle.com/code/vasanaust/new-benchmark-task-aa032,1,0,0,0,0,1,0,,,"Model genuinely called, exact-match 'A' vs hardcoded key. But GT is subjective: 'who finished last' answer A (Jo) is arguable given vague prose; no normalization. Confounded.",Description empty; only the MCQ lives in code. No problem statement on task page.,"No markdown, no dataset/scoring/provenance docs; reader must read eval code. Code-only notebook.",0 distinct models run,<=1 model -> 0
11058,easy-sumofdigitsatoddpos-v2,https://www.kaggle.com/benchmarks/tasks/pramodparupudi/easy-sumofdigitsatoddpos-v2,https://www.kaggle.com/code/pramodparupudi/easy-sumofdigitsatoddpos-v2,1,0,0,0,0,1,0,,,"Model genuinely prompted; GT (5632->8, sum digits odd pos) is correct. But judge-graded with self-LLM; 'contains 8' substring is fragile and conflates explanation/formatting.",Task page description is empty.,"No markdown, no dataset/scoring/protocol doc; reader must read the code. Only prompt+criteria inline.",0 distinct models run,<=1 model -> 0
11100,medium-sum_of_digit_product-v1,https://www.kaggle.com/benchmarks/tasks/pramodparupudi/medium-sum-of-digit-product-v1,https://www.kaggle.com/code/pramodparupudi/medium-sum-of-digit-product-v1,1,0,0,0,0,1,0,,,Real model output judged; truth (42) verifiable & correct (sum-digits x num-digits). But judge_llm=llm (self-judge) and single-instance LLM-judge on a deterministic answer = confound/fragile.,Description empty (task page prose blank) -> 0.,"Notebook is code-only, no markdown; pattern logic, dataset, scoring never documented for a reader. Must reverse-engineer.",0 distinct models run,<=1 model -> 0
11154,agichemistry_single_example,https://www.kaggle.com/benchmarks/tasks/osamasarhan/agichemistry-single-example,https://www.kaggle.com/code/osamasarhan/benchmarking-vlms-on-chemical-structures,2,1,1,0,0,4,0,,,"Multimodal: deterministic normalize+exact/accepted match vs IUPAC ground truth, stereochem gate, plus LLM-judge fallback; tightly aligned to 'name structure from image'.",Names capability (name chemical structure from image) plainly; no why-it-matters or gap.,"Active cell has config, helper docstrings, dataset path/benchmark.json schema, scoring gates in comments; but no markdown walkthrough/metric prose.",0 distinct models run,<=1 model -> 0
11166,Room exploration by demonstration,https://www.kaggle.com/benchmarks/tasks/andersource/room-exploration-by-demonstration,https://www.kaggle.com/code/andersource/room-exploration-by-demonstration-task,2,1,1,2,2,8,11,0.0,0.7,"Deterministic simulator GT (width/height exact match), real model moves over 5 seeded cases, averaged. Tightly measures spatial exploration; verification unambiguous.",One-line question names capability ('move in a room and determine dimensions') but no motivation or gap.,Prose one line; notebook code+commented test cases readable but no markdown explaining methodology/scoring or move protocol details. Partial.,11 distinct models run,score gap 0.0->0.7 vs eps=0.05 (pass)
11171,easy-ascending_digits_pattern-v1,https://www.kaggle.com/benchmarks/tasks/pramodparupudi/easy-ascending-digits-pattern-v1,https://www.kaggle.com/code/pramodparupudi/easy-ascending-digits-pattern-v1,1,0,0,0,0,1,0,,,"Single item, real model graded; ground truth (1) verifiable. But judge_llm=llm (self-judging) and criterion 'answer should contain 1' is loose substring; pattern-reasoning conflated with judge subjectivity.",Description is empty (stated '(empty description)'); no problem statement at all.,"Single code cell, no markdown, no dataset/methodology/scoring documentation; reader must read code.",0 distinct models run,<=1 model -> 0
11181,easy-apply_digit_incremenet-v1,https://www.kaggle.com/benchmarks/tasks/pramodparupudi/easy-apply-digit-incremenet-v1,https://www.kaggle.com/code/pramodparupudi/easy-apply-digit-incremenet-v1,1,0,0,0,0,1,0,,,"Real model graded but via assess_response_with_judge using the SAME llm as judge, single hardcoded item (n=1), fuzzy criteria; verifiable answer 367 exists but self-judge is a confound.",Description empty; only title.,"No documentation: single code cell, no markdown, no dataset/methodology/scoring explanation.",0 distinct models run,<=1 model -> 0
11245,LEP-95: G-Funk Rhythmic Stability,https://www.kaggle.com/benchmarks/tasks/gastondana/lep-95-g-funk-rhythmic-stability,https://www.kaggle.com/code/gastondana/lep-95-g-funk-rhythmic-stability,0,0,2,2,2,6,33,104.17910000000002,138.6168,"No verifiable GT; generate_audio fails for text models so except-branch scores random.uniform/mock audio. Assert final_avg>0.1 trivially passes; measures noise, not capability.",Desc 'v2.1 Milli-Score Audit: 21-point Dynamic Radar' is opaque jargon; no clear capability or why.,"Extensive markdown: radar architecture, 5 weighted metrics, grading scales, 21-pt gauntlet methodology.",33 distinct models run,score gap 104.17910000000002->138.6168 vs eps=5.0 (pass)
11321,trolley_problem_family_ethics,https://www.kaggle.com/benchmarks/tasks/hwkims/trolley-problem-family-ethics,https://www.kaggle.com/code/hwkims/new-benchmark-task-0ff73,1,0,0,0,0,1,0,,,"LLM judge grades real model output, but no verifiable ground truth (open ethics dilemma); criteria reward concept-mention/justification/non-refusal = instruction-following confounds.",Task page description is empty.,"Empty task page; notebook is code-only with no markdown documenting dataset, method, or scoring.",0 distinct models run,<=1 model -> 0
11326,LemonHolmes - False Cause,https://www.kaggle.com/benchmarks/tasks/anhoangvo/lemonholmes-false-cause,https://www.kaggle.com/code/anhoangvo/lemonholmes-false-cause,2,1,2,2,2,9,11,0.0,0.6,"Real model graded: agentic SQL loop produces JSON verdict; murder_name/murder_id parsed and asserted against hidden ground-truth murderer from case_data.json; accuracy=mean is_correct over dataset. Verifiable, aligned with reasoning claim.","Names sub-dataset, fallacy type (False Cause) and scenario, but no broader motivation/gap relative to existing evals.","Detailed docstrings document workflow, checkpoint-summarization architecture, ground-truth loading, scoring (assert vs GT), plus SQL tool/schema build code.",11 distinct models run,score gap 0.0->0.6 vs eps=0.05 (pass)
11386,Novel Rule Induction,https://www.kaggle.com/benchmarks/tasks/alexhaya/novel-rule-induction,https://www.kaggle.com/code/alexhaya/novel-rule-induction,1,1,1,0,0,3,0,,,"Model graded but assert_equal exact-match on free text (no normalization) is fragile; rule6 GT inconsistent (cat=3->6 but aaa=3->8), suspect ground truth.","Prose names capability (rule induction/generalization) + motivation, but no broader gap vs existing evals.",Dataset inline in code but no markdown; method/scoring/edge-cases undocumented in prose.,0 distinct models run,<=1 model -> 0
11390,Stern-First Stefan,https://www.kaggle.com/benchmarks/tasks/twerkmeister/stern-first-stefan,https://www.kaggle.com/code/twerkmeister/stern-first-stefan,1,0,0,0,0,1,0,,,"Real model output (llm.prompt) parsed & aligned vs CSV solution=verifiable GT. Confounds: ``` code-block formatting gate + all_equal exact-match, alignment partial-credit unused.","Prose is one cryptic line: 'his directions are all exactly the opposite of what they say.' No capability named, no motivation, no gap stated.","Notebook markdown is only boilerplate template comments; no dataset provenance/schema, no scoring/metric explanation. Reader must reverse-engineer code.",0 distinct models run,<=1 model -> 0
11433,Max No Max,https://www.kaggle.com/benchmarks/tasks/harshshukla1808/max-no-max,https://www.kaggle.com/code/harshshukla1808/new-benchmark-task-d,0,0,0,0,0,0,0,,,"Asserts substring 'max' absent from output; no verifiable ground truth, no real capability measured. Joke/trivial string check, not a graded answer.",Description 'No max allowed' is meaningless; reader cannot tell what is measured or why.,"Boilerplate template notebook, no dataset/methodology/scoring docs.",0 distinct models run,<=1 model -> 0
11445,neutral_zone_kira,https://www.kaggle.com/benchmarks/tasks/robertclegg/neutral-zone-kira,https://www.kaggle.com/code/robertclegg/kira-v1b,2,2,1,0,0,5,0,,,"Model plays 40 rounds + 9 reflections; responses parsed & graded via behavioral assertions plus 5-criterion LLM judge (A6-A10) on emotion/cooperation/ToM, aligned to claim. Some asserts gameable (A4/B7=assert_true(True)); no human gold but judge rubric is multidim.","Specific compelling statement: names social-cognition components, the Kira scenario, 40-round resource conflict w/ escalating stakes; clearly conveys capability and design.","Heavy inline comments and self-documenting narrative/precomputed state, but no task-page methodology/scoring writeup; scoring rules scattered in code, dataset is procedural.",0 distinct models run,<=1 model -> 0
